Image,Segmentation,Transcription,Threshold
k03-117-01.png,ok,"grandchildren who had sat, rather intimidated",176
k03-117-02.png,ok,by Ormston and staring at the Grinling,174
k03-117-03.png,ok,"Gibbons carving around the fireplace, rose",175
k03-117-04.png,ok,"gratefully from the table, leaving the two",175
k03-117-05.png,ok,"men together. A nurse came in, and asked",171
k03-117-06.png,ok,the Prime Minister if he wanted to be,172
k03-117-07.png,ok,"helped out on to the lawn, but he waved",172
k03-117-08.png,ok,her away impatiently.,170
k03-138-00.png,ok,I don't mean just our direct military costs. I'm,188
k03-138-01.png,ok,thinking of the African Boycott which is already working up.,188
k03-138-02.png,ok,"I'm afraid, Prime Minister, you're not going to like the",188
k03-138-03.png,err,"trading position when you see it.' 'I never do,' the",186
k03-138-04.png,ok,Prime Minister commented wearily. The Chancellor,184
k03-138-05.png,ok,was repeating an argument which he had already,184
k03-138-06.png,ok,developed for an hour before lunch.,186
k03-144-00.png,ok,"'It comes at a bad time,' said",191
k03-144-01.png,ok,Ormston. 'A singularly bad time. The,192
k03-144-02.png,err,"Party's very restless, you know.' 'It",191
k03-144-03.png,ok,is a sign of life - very encouraging!',192
k03-144-04.png,ok,'The younger men -' 'Which ones?',191
k03-144-05.png,err,"'The younger ones like Gore, Vaughan,",189
k03-144-06.png,ok,"Hadley, Prebble, Lambert-Price - the",190
k03-144-07.png,ok,New Africa lot -' 'Do they confide,191
k03-144-08.png,err,in you? Have you spoken to them?',189
k03-152-00.png,ok,"'Only at yesterday's meeting - they're very restless, Prime",160
k03-152-01.png,err,Minister. They feel that it's very old-fashioned - shooting,160
k03-152-02.png,ok,down mobs of natives. They're very much afraid that,162
k03-152-03.png,ok,if the Opposition get a Commission of Enquiry some,167
k03-152-04.png,ok,rather dismal stuff is going to come out.',170
k03-152-05.png,ok,'Young back-benchers are always restive when they're,176
k03-152-06.png,err,"bored,' said the Prime Minister, and for the first",176
k03-152-07.png,ok,"time since his grandchildren left the table, he smiled.",181
k03-157-00.png,ok,'Why don't you give them something to play with?',196
k03-157-01.png,ok,"'They've found their own toy,' said Ormston,",196
k03-157-02.png,err,'and this is it. They want to abstain next week.',197
k03-157-03.png,ok,The Prime Minister continued in his flippant,194
k03-157-04.png,ok,"tone, 'Tell the Chief to give them a",195
k03-157-05.png,err,"talking-to.' The Chancellor closed his eyes,",195
k03-157-06.png,err,"and then said,",191
k03-164-00.png,err,"'I think it's gone beyond that, Prime Minister.",197
k03-164-01.png,ok,They feel pretty strongly about Africa. They are greatly,197
k03-164-02.png,err,disturbed by the new and rather ugly image of,197
k03-164-03.png,err,the Party which our African policy is creating.,197
k03-164-04.png,ok,"On the whole, the country is still in favour",195
k03-164-05.png,ok,of moderation and common sense. Melville has,196
k03-164-06.png,err,in a curious way made us look old-fashioned,197
k03-164-07.png,ok,- extravagant - nineteenth centuryish -,196
k03-164-08.png,ok,almost cranky.',191
k03-180-00.png,err,"The Prime Minister looked puzzled, and said, 'Julia Drayford? How",183
k03-180-01.png,err,does she come into it? I can't follow these complexities -' 'It isn't,183
k03-180-02.png,ok,quite that. The whole business blew up from Melville's disgraceful,183
k03-180-03.png,ok,indiscretion to Julia Drayford in Mrs. M'landa's presence.,184
k03-180-04.png,err,I don't know the exact chain of gossip or who told who,178
k03-180-05.png,ok,what.,174
k04-000-00.png,ok,"As he turned aside his head, since he could not",179
k04-000-01.png,ok,"bear to look at her beautiful, pleading face, he was",178
k04-000-02.png,ok,suddenly attacked by suspicion. 'You wish to marry,179
k04-000-03.png,err,someone else!' he cried in a voice roughened by,179
k04-000-04.png,ok,"jealousy. She sighed deeply, and looked away. 'Do you?",177
k04-000-05.png,err,"Do you?' he repeated, fiercely.",173
k04-005-00.png,err,"'If,' she said gently, giving him a look that set his pulses throbbing,",188
k04-005-01.png,err,"'if I wished to marry some young gallant, do you think I would",189
k04-005-02.png,err,ask your help? You would be the last man I would ask.' Before,189
k04-005-03.png,ok,"he could collect his wits to reply to this, there was a bustle",189
k04-005-04.png,ok,and confusion at the end of the room. Prince Doria had,190
k04-005-05.png,ok,wearied of his toy and was packing it away in its painted,190
k04-005-06.png,ok,coffer.,188
k04-010-00.png,ok,The party was now preparing to see,148
k04-010-01.png,ok,"the tapestries, and in the general",148
k04-010-02.png,ok,"movement, Vittoria was separated from",147
k04-010-03.png,ok,Orsini. Although neither of them,146
k04-010-04.png,ok,"wished to follow the sightseers, there seemed",145
k04-010-05.png,ok,no alternative. As she was about to mount,145
k04-010-06.png,ok,a wide and shallow flight of marble,146
k04-010-07.png,ok,"stairs, she became aware of someone",145
k04-010-08.png,ok,"watching her intently, and turning",145
k04-010-09.png,ok,"in that direction, she saw Olimpia,",145
k04-010-10.png,err,"standing beside her admirer, Orlando Cavalcanti.",145
k04-014-00.png,ok,The young man was bending over her with the,165
k04-014-01.png,ok,"assiduity of a lover, but the girl appeared to be more",165
k04-014-02.png,err,"interested in her cousin's wife, whom she was regarding",166
k04-014-03.png,ok,through half-closed eyes. This was a slight shock to,165
k04-014-04.png,err,"Vittoria, who had forgotten the existence of the girl,",166
k04-014-05.png,err,"and, up to this moment had been unaware of the",164
k04-014-06.png,ok,young man's presence at the palazzo.,163
k04-017-00.png,ok,"'Are you enjoying yourself, Olimpia?' she",179
k04-017-01.png,err,"asked idly, tapping the girl's cheek lightly with",177
k04-017-02.png,ok,"her fan, in passing; but she did not wait for",176
k04-017-03.png,ok,"the answer. Disturbed by vague uneasiness, she",177
k04-017-04.png,ok,was wondering whether Olimpia had been,176
k04-017-05.png,ok,watching her talk with Orsini. Surely she,174
k04-017-06.png,ok,could not have overheard anything they,173
k04-017-07.png,err,said? A moment's reflection reassured her,175
k04-017-08.png,ok,"on that point, for she was certain no one",173
k04-017-09.png,ok,had been standing near them.,174
k04-022-00.png,err,"However, something inimical in the girl's look",166
k04-022-01.png,ok,put Vittoria on guard. 'Santa Maria! These spying,166
k04-022-02.png,ok,"eyes!' she thought, bitterly. Doria was continually",163
k04-022-03.png,err,"stopping on the way, to point out, with childish pride,",165
k04-022-04.png,ok,"objects of beauty or interest. Vittoria, on the",164
k04-022-05.png,err,"fringe of the party, caught snatches of this",161
k04-022-06.png,ok,"information, which held no interest for her:",165
k04-022-07.png,ok,'... now this sapphire ...,162
k04-028-00.png,err,I like to think it may have fallen from the dark,183
k04-028-01.png,ok,"hair of the Empress Messalina, as she crouched",184
k04-028-02.png,err,"in terror in the gardens of Lucullus, awaiting the",187
k04-028-03.png,err,sword of the executioner.' 'Ah!' exclaimed,184
k04-028-04.png,ok,"Farnese, with a snigger. 'The old cuckold",184
k04-028-05.png,ok,"Claudius had the last word, after all. He",183
k04-028-06.png,ok,"knew how to deal with an adulterous wife,",183
k04-028-07.png,ok,"eh, Orsini?'",178
k04-033-00.png,err,"If the duke made any reply to this, Vittoria did",185
k04-033-01.png,ok,not hear it. Now they entered the long gallery,185
k04-033-02.png,ok,"where they dispersed and wandered around, admiring",188
k04-033-03.png,ok,and commenting on the glowing hues and barbaric,189
k04-033-04.png,ok,splendours of the tapestries Doria had brought,189
k04-033-05.png,ok,"back from Lepanto. After a short interval, Orsini",184
k04-033-06.png,ok,found an opportunity to rejoin Vittoria.,182
k04-033-07.png,ok,"'We must talk further,' he said in a low",184
k04-033-08.png,ok,urgent voice. 'Where?',184
k04-039-00.png,err,"'Be careful,' she whispered from behind her fan.",182
k04-039-01.png,ok,'Olimpia is watching us. The young man with her is,182
k04-039-02.png,ok,"Orlando Cavalcanti, Francesco's friend.' Orsini",179
k04-039-03.png,ok,shot an impatient glance at the couple. 'The young man,181
k04-039-04.png,err,"with the mole?' 'Yes, indeed.' 'No matter. They are not",179
k04-039-05.png,ok,"looking at us. Now I must know,' he whispered, 'what",176
k04-039-06.png,ok,"you meant, cara mia. Do you want your freedom in order",179
k04-039-07.png,ok,to marry?',181
k04-050-00.png,err,"Before replying to this, she glanced",159
k04-050-01.png,err,"hastily around, then spoke in tones so low that he",157
k04-050-02.png,ok,had to bend his head to hear: 'I will never be,156
k04-050-03.png,ok,any man's mistress. As to marrying again ...,154
k04-050-04.png,ok,if I were free ... there is only one man I would,155
k04-050-05.png,ok,"wish to marry ... but ... he, like myself, is now",154
k04-050-06.png,ok,bound.',154
k04-054-00.png,ok,With a swift gesture she closed her fan,158
k04-054-01.png,ok,and moved away from him towards the group,156
k04-054-02.png,ok,"in the centre of the gallery, leaving him standing",155
k04-054-03.png,ok,"alone, against that glowing, barbaric background,",154
k04-054-04.png,ok,with a deeply thoughtful expression on his face.,155
k04-054-05.png,ok,On a bright unclouded morning a few days after,153
k04-054-06.png,err,"the visit to the Doria Palace, the cardinal's",152
k04-054-07.png,ok,"coach left the villa, lurched over the unpaved",155
k04-054-08.png,ok,track and turned towards the ruined Baths,152
k04-054-09.png,ok,of Diocletian.,154
k04-057-00.png,ok,"Vittoria, accompanied by her maid, Lucia, was on her",189
k04-057-01.png,err,"way to the Accoramboni villa, ostensibly to pay",187
k04-057-02.png,err,"a daughterly call on her father, actually to coax",185
k04-057-03.png,err,money from that indulgent parent to settle her mounting,186
k04-057-04.png,ok,debts. Lucia was thinking how beautiful her mistress,183
k04-057-05.png,err,"looked, and how cunningly the olive-green dress",184
k04-057-06.png,ok,with its underskirt of rose-brocade fitted her,187
k04-057-07.png,err,perfect figure. Vittoria's thoughts were more complex.,187
k04-061-00.png,ok,"The sparkling society of the Doria Palace, the flattery",187
k04-061-01.png,err,"of Orsini's obsession, the thwarted ambitions of her",188
k04-061-02.png,ok,"restless spirit, all threw into sharp relief the contrast",188
k04-061-03.png,ok,of her grey life with the splendid one that filled,189
k04-061-04.png,err,"her dreams. At the Villa Montalto she felt an alien,",186
k04-061-05.png,err,and although she had repeatedly urged Francesco,184
k04-061-06.png,ok,"to give her a separate establishment, he invariably",185
k04-061-07.png,ok,"pleaded his financial dependence on his uncle, who",184
k04-061-08.png,err,had built the villa for his family.,183
k04-064-00.png,ok,He reminded her that they must abide by Roman,176
k04-064-01.png,ok,"custom, and dwell there with their relations. Her",178
k04-064-02.png,ok,values were those of the materialist who assesses,175
k04-064-03.png,ok,"every human being in terms of fame, power and",174
k04-064-04.png,ok,"wealth. Francesco she despised for his dullness, his",174
k04-064-05.png,ok,"lack of initiative, his subservience to his uncle.",173
k04-068-00.png,ok,"Her husband's gentleness and amiability, his unselfish",177
k04-068-01.png,ok,"love for her, she regarded as signs of weakness. He was a",176
k04-068-02.png,ok,futile creature who had not even proved capable of giving,176
k04-068-03.png,ok,her a child. Whatever passion she had experienced in the,174
k04-068-04.png,ok,first months of marriage had been ousted by contempt.,172
k04-068-05.png,ok,She had never loved him. Her thoughts rushed to Orsini.,175
k04-068-06.png,ok,"Since the meeting in the Doria Palace, no word had",175
k04-068-07.png,ok,"come from him, and this silence oppressed her spirits",174
k04-068-08.png,ok,with a weight of misgiving.,172
k04-075-00.png,ok,"She had, perhaps, demanded too much. The",184
k04-075-01.png,ok,kiss in the garden had plumbed unsus-,183
k04-075-02.png,ok,"pected depths in her, and she knew that",181
k04-075-03.png,err,"if she yielded to him, her passion could,",182
k04-075-04.png,ok,"indeed, match his. Every instinct urged her to",180
k04-075-05.png,err,"surrender, for there was that in his nature",181
k04-075-06.png,ok,to which her own had responded as it,184
k04-075-07.png,ok,had responded to no other human being.,182
k04-079-00.png,ok,"Prudence, ambition and reason had",181
k04-079-01.png,ok,"held instinct in check, and they must",181
k04-079-02.png,err,dictate her course. There could be no,180
k04-079-03.png,ok,compromise. For a brief interval,182
k04-079-04.png,ok,she allowed herself the luxury of,180
k04-079-05.png,ok,dreams. She began to imagine life at,179
k04-079-06.png,err,"Bracciano, the balls and fe*?5tes, the",179
k04-079-07.png,ok,conversation of poets and dilettanti. She,177
k04-079-08.png,err,visualized the pageantry of the tourna-,179
k04-079-09.png,ok,"ment, and herself on the ducal dais beside",180
k04-079-10.png,ok,"Orsini, placing a chaplet of roses on the brows",181
k04-085-00.png,ok,This reverie was rudely ended as the coach gave a,191
k04-085-01.png,err,"sickening jolt and came to an abrupt stop, nearly throwing",192
k04-085-02.png,ok,the two girls from their seats. Lucia uttered a cry of,192
k04-085-03.png,ok,"alarm. 'Look, madonna, we are surrounded!' It was true.",192
k04-085-04.png,ok,Men armed with pikes and daggers swarmed about,191
k04-085-05.png,err,"them and a lean, swarthy fellow was peering through",192
k04-085-06.png,err,"the window, grinning impudently. 'Santa Maria!'",192
k04-085-07.png,ok,shrieked Lucia. 'Banditti!',187
k04-093-00.png,ok,Vittoria now realized that they were outside,192
k04-093-01.png,err,"Santa Maria degli Angeli, and that except for a few beggars",192
k04-093-02.png,ok,crouching in the doorway of the church and exhibiting,193
k04-093-03.png,err,"loathsome sores, the area was deserted. 'They are not banditti,",194
k04-093-04.png,ok,"Lucia,' said Vittoria, pointing to the badge on the man's",191
k04-093-05.png,err,shoulder. The words were clear. 'Beware my hug!' Lucia,190
k04-093-06.png,ok,stared speechlessly at the golden bear; Vittoria swiftly,190
k04-093-07.png,ok,averted her head to avoid the impertinent glance,189
k04-093-08.png,err,of the retainer.,189
k04-099-00.png,ok,Her thoughts at this moment were chaotic. The,179
k04-099-01.png,ok,"coach now turned in another direction, towards",179
k04-099-02.png,ok,the wild and desolate region behind the baths.,179
k04-099-03.png,ok,"It was sparsely inhabited, dotted with fallow fields",179
k04-099-04.png,ok,"and terraced vineyards, and here and there jutted",179
k04-099-05.png,ok,"a brown outcrop of flower-wreathed ruins, a pathetic",177
k04-099-06.png,ok,reminder of Rome's former greatness.,176
k04-103-00.png,ok,In this region of Monti most of the public baths,181
k04-103-01.png,ok,"had been built in the time of the Caesars, but with the",180
k04-103-02.png,ok,breaking of the aqueducts during the barbarian invasions,179
k04-103-03.png,ok,the baths had lost their purpose; they had become,180
k04-103-04.png,err,stone quarries and their precious marble had been,176
k04-103-05.png,err,burnt for lime. Now escaped criminals and bandits,178
k04-103-06.png,ok,"used these quarries as hiding places, to the danger",176
k04-103-07.png,ok,of travellers in the district.,177
k04-106-00.png,ok,"As they lumbered past at a rattling pace, Vittoria",189
k04-106-01.png,ok,could see a wisp of smoke curling above the fire of a,192
k04-106-02.png,ok,gypsy encampment and a few tatterdemalion creatures,192
k04-106-03.png,ok,"gathered about it, cooking their frugal meal. These",192
k04-106-04.png,ok,were left far behind. An old man belabouring an,187
k04-106-05.png,err,"overladen donkey, and a withered crone appeared",189
k04-106-06.png,err,"on the horizon, were overtaken and forgotten.",188
k04-110-00.png,err,"Except for their escort, Vittoria and",180
k04-110-01.png,ok,Lucia might have been the only living,179
k04-110-02.png,ok,creatures on an empty planet. After the,180
k04-110-03.png,ok,"initial shock, Vittoria felt calm. She",179
k04-110-04.png,ok,"knew exactly what she wanted, and",177
k04-110-05.png,ok,"was prepared to take it without scruple,",179
k04-110-06.png,ok,if she could. What she had forgotten,179
k04-110-07.png,ok,in her self-absorption in her own schemes,180
k04-110-08.png,ok,was that other people were equally absorbed,180
k04-110-09.png,ok,"in their schemes, which were likely to",178
k04-110-10.png,err,run counter to her own.,179
k04-115-00.png,ok,This move today was a reminder of that fact.,186
k04-115-01.png,ok,Whilst she automatically patted the hand of,184
k04-115-02.png,ok,"the agitated Lucia, her brain was working",181
k04-115-03.png,ok,"rapidly, and she decided that she must be",178
k04-115-04.png,err,"prepared to counter Orsini's demands,",182
k04-115-05.png,ok,difficult though that would be. She became,179
k04-115-06.png,ok,aware that the pace was slackening;,178
k04-115-07.png,err,now the coach stopped.,177
k04-119-00.png,ok,The moment had come. Upon the ensuing interview,191
k04-119-01.png,err,"the future would depend. Outwardly she was calm, but",190
k04-119-02.png,ok,"her heart was beating fast, and the palms of her",190
k04-119-03.png,ok,hands were damp. Orsini's high-crowned hat with,190
k04-119-04.png,ok,its jaunty plume blotted out the light; his hand,187
k04-119-05.png,err,was on the door. Glancing at Lucia he said in,185
k04-119-06.png,err,French to Vittoria: 'Your maid ... is she reliable?',187
k04-126-00.png,err,"She shrugged her shoulders, and replied in the same",174
k04-126-01.png,ok,language: 'Yes. But make it worth her while.',175
k04-126-02.png,ok,"'I see. I know how to deal with people like that,'",174
k04-126-03.png,ok,"and turning to the cowering Lucia, he spoke in her",176
k04-126-04.png,err,"own language. 'Do you know who I am?' 'No,",174
k04-126-05.png,err,"signor,' she whispered. 'I am the Orsini. My word is",174
k04-126-06.png,err,law in Rome.',172
k04-136-00.png,ok,Lucia was regarding him as a rabbit looks at a stoat.,175
k04-136-01.png,ok,"Thrusting his head farther into the coach, he said",176
k04-136-02.png,ok,sombrely: 'Have you ever heard of a punishment called,175
k04-136-03.png,err,the cord?' She blanched and shrank away. Was there not,174
k04-136-04.png,err,a street near Sant' Angelo called the Lane of the Corda,175
k04-136-05.png,err,"where criminals were hoisted by their wrists forty, fifty,",173
k04-136-06.png,err,"sixty feet into the air, and dropped again and again, until",174
k04-136-07.png,err,their arms were wrenched from their sockets. 'You have,174
k04-136-08.png,ok,heard of it?,171
k04-142-00.png,ok,The Orsini give that to traitors. There is,175
k04-142-01.png,ok,no escaping the vengeance of an Orsini. We hunt,170
k04-142-02.png,ok,"a traitor down to the ends of the earth, and no",168
k04-142-03.png,ok,power can save him ... or her. Do you understand?',168
k04-142-04.png,err,"'Yes, signor,' she faltered. 'On the other hand,' he",168
k04-142-05.png,ok,"continued, giving her a keen look, 'the Orsini are",167
k04-142-06.png,ok,generous to those who serve them faithfully.,164
k04-149-00.png,err,"Remember that, my girl.' Lucia was beyond",166
k04-149-01.png,ok,"speech. He turned to Vittoria, sitting erect,",167
k04-149-02.png,ok,with flushed cheeks and eyes sparkling with,164
k04-149-03.png,err,"anger. 'And now, madonna,' he said smoothly, 'we will",164
k04-149-04.png,err,continue the conversation started at the Doria,163
k04-149-05.png,err,"Palace. Be pleased to alight.' 'I think,' she replied",162
k04-149-06.png,err,"coolly, 'I prefer to stay where I am.'",163
k04-156-00.png,err,"'In that case,' he reverted to French, 'I shall be obliged",177
k04-156-01.png,err,"to lift you from the coach.' Without answering him, she",179
k04-156-02.png,err,"rose, and bending over the agitated girl, said softly:",179
k04-156-03.png,err,"'No one will harm you, Lucia. Remain here.' Ignoring his",179
k04-156-04.png,err,"proffered hand, she stepped from the vehicle. 'Will you",180
k04-156-05.png,ok,be so good as to order your men not to molest my,180
k04-156-06.png,err,"maid,' she said coldly to Orsini.",184
k04-163-00.png,err,"'She is absolutely safe,' he replied; but he turned,",179
k04-163-01.png,ok,"nevertheless, to the man who had peered into the",179
k04-163-02.png,ok,"coach, whom he had addressed as Luigi, and gave him sharp",179
k04-163-03.png,ok,"instructions on the matter. Vittoria stood looking about her,",178
k04-163-04.png,ok,breathing the scent of thyme. The land at her feet sloped,177
k04-163-05.png,ok,"away into a tiny valley beyond which, on the crest",180
k04-163-06.png,ok,"of a wooded hill-side, the ruins of a small temple",184
k04-163-07.png,ok,were etched against the clear blue of the sky.,177
k07-059a-00.png,ok,"He forgot time and place. He, the master, was gently",179
k07-059a-01.png,ok,"led along erotic paths which he knew existed, but",179
k07-059a-02.png,ok,had never trodden. He learned how to use his,180
k07-059a-03.png,ok,"hands, how to adore that body without haste, how",181
k07-059a-04.png,ok,"to caress every inch with his mouth as well, to",179
k07-059a-05.png,ok,creep down along her smooth muscles till he lost,175
k07-059a-06.png,ok,himself in a rapture of kisses in places he'd,177
k07-059a-07.png,ok,"dreamed of, where life began to ooze and quickened",177
k07-059a-08.png,ok,his heart beat to a thunder.,175
k07-063a-00.png,ok,"He looked at her. Head thrown back in a pool of hair,",179
k07-063a-01.png,ok,her blood-red lips parted and the beating of her,181
k07-063a-02.png,ok,heart in the full throat. Her mouth did things he,178
k07-063a-03.png,ok,thought no human being could stand without,181
k07-063a-04.png,ok,"dying, but he went on living in an ocean of",178
k07-063a-05.png,ok,"voluptuousness, that swelled and ebbed over him,",174
k07-063a-06.png,ok,"under him, in him and through him...",176
k07-067a-00.png,ok,He was having a ball! He twiddled the TV set with,180
k07-067a-01.png,ok,shaking hands. She sat calmly on the bed smoking,177
k07-067a-02.png,ok,a cigarette. His face was white with two red,177
k07-067a-03.png,err,blotches. Hers was flushed and lovely. O.K. teacher!,178
k07-067a-04.png,ok,Was that any better? You know it was! You don't,178
k07-067a-05.png,ok,"need teaching, only a little coaxing.",174
k07-077-00.png,ok,He sat down and ran his finger down along her,180
k07-077-01.png,ok,spine. Do you love me now? Like yesterday! I'm,180
k07-077-02.png,err,extremely fond of you. The fact that you're beginning,176
k07-077-03.png,ok,to satisfy my physical wants does not change that.,180
k07-077-04.png,ok,Before long you'll give me the satisfaction that'll set,180
k07-077-05.png,ok,"me rocking on my feet, but I'll still be only fond of",176
k07-077-06.png,ok,you. But you wouldn't marry me?,176
k07-085-00.png,ok,No. I'm not your type. I'd make you miserable. I,180
k07-085-01.png,ok,mean that. I'd very probably be unfaithful and,180
k07-085-02.png,ok,"that'd kill you. Then I'd be unfaithful too, to teach",180
k07-085-03.png,err,you a lesson. It wouldn't work. You'd do it to,180
k07-085-04.png,ok,spite me. I would never do it for that reason.,180
k07-085-05.png,ok,To me it'd be immaterial whether you'd retaliate,176
k07-085-06.png,ok,or not. You'd go crazy if that situation arose.,180
k07-122-00.png,ok,To observe the colour rise in her cheek,183
k07-122-01.png,ok,"and hear her breath come faster, to see",187
k07-122-02.png,ok,the slight beads of sweat come out on,182
k07-122-03.png,ok,her glistening skin and see her move,180
k07-122-04.png,ok,with uncontrolled rhythm. To have her twist,180
k07-122-05.png,ok,in an attempt to receive a caress he was,180
k07-122-06.png,ok,"purposely withholding, to hear her deep-throated",176
k07-122-07.png,ok,moan of full satisfaction and feel her,176
k07-122-08.png,ok,"shivering, clawing surrender.",176
k07-125-00.png,ok,"Not so dusty, she might say afterwards, drawing at",182
k07-125-01.png,ok,a cigarette. It's a wow! he said. She kissed,187
k07-125-02.png,ok,him motherly: You just wait till you teach the,180
k07-125-03.png,ok,girl you really love. He didn't protest any more,180
k07-125-04.png,ok,to say he loved her because he knew it to,176
k07-125-05.png,ok,be untrue. Instead he said: Will that be,176
k07-125-06.png,ok,better? She nodded:,176
k07-134-00.png,ok,It's man's nature to teach and to teach those,181
k07-134-01.png,ok,we love is double pleasure. And she,177
k07-134-02.png,err,might add: And don't forget to leave the,181
k07-134-03.png,ok,lights on. You lose half the fun when you,181
k07-134-04.png,ok,fumble in the dark. She had many direct,181
k07-134-05.png,ok,comments like that. Once she quietly,177
k07-134-06.png,ok,pushed him back when he kissed her too,177
k07-134-07.png,ok,fully and too soon:,181
k07-141-00.png,ok,"Oi, not yet, you oaf. What do you think my",180
k07-141-01.png,ok,mouth is? A billposter's bucket to be,187
k07-141-02.png,ok,plunged in at random? He'd learned to,180
k07-141-03.png,ok,laugh when something went wrong or the,180
k07-141-04.png,ok,"situation became ludicrous, as when they",180
k07-141-05.png,ok,were both caught in the raw when he'd,180
k07-141-06.png,ok,forgotten to lock his door and Derek,173
k07-141-07.png,ok,had walked in unexpectedly.,180
k07-146-00.png,ok,They'd just had time to nip into the,180
k07-146-01.png,ok,bathroom and stood there shivering for,180
k07-146-02.png,ok,fifteen minutes while their guest was,180
k07-146-03.png,ok,smoking a cigarette waiting for him.,176
k07-146-04.png,ok,At last Derek got tired and left.,176
k07-146-05.png,ok,"Just in time, erupted Charlie. If he'd",176
k07-146-06.png,ok,stayed any longer I'd jolly well,173
k07-146-07.png,ok,have asked him to join us. I'm so,180
k07-146-08.png,ok,darned cold I could do with two men.,176
k07-152-00.png,ok,"You perverted sex-maniac, you wouldn't",182
k07-152-01.png,ok,dare. Show me what you can do and,182
k07-152-02.png,ok,I'll tell you if you need help.,179
k07-152-03.png,ok,Once he came back to the subject,182
k07-152-04.png,ok,of her marriage and asked her why,179
k07-152-05.png,ok,she was going to marry her sculptor.,179
k07-152-06.png,ok,"Because I love him, of course.",179
k07-152-07.png,ok,What do you think?,179
k07-158-00.png,err,"But he's a lot older, isn't he?",186
k07-158-01.png,ok,I suppose so. What attracts you?,182
k07-158-02.png,ok,It can't be physical? Of course,179
k07-158-03.png,ok,not! I love him for what he is,186
k07-158-04.png,ok,- he's so great I'm a bit scared,182
k07-158-05.png,ok,of him - a woman must be a bit,179
k07-158-06.png,ok,scared to be really in love.,179
k07-158-07.png,ok,That's why you could never,175
k07-158-08.png,ok,love me?,175
k07-166-00.png,ok,"Correct, ducky! You just wait till",182
k07-166-01.png,err,you meet the girl who thinks you're a,180
k07-166-02.png,ok,god. It'll make you feel like one!,180
k07-166-03.png,ok,You think that sculptor's a god?,180
k07-166-04.png,ok,"Perhaps, in a way. All I know is",180
k07-166-05.png,err,that I need him. He kissed the,176
k07-166-06.png,ok,heart beat in her throat. But how,176
k07-166-07.png,ok,about the physical side? You're,176
k07-166-08.png,ok,quite an erotic little beast; can,173
k07-166-09.png,ok,he satisfy that?,169
k07-176-00.png,ok,You youngsters always overestimate,180
k07-176-01.png,ok,yourselves. You can take it from,180
k07-176-02.png,ok,me that he can and does. But,180
k07-176-03.png,ok,even if he were impotent I'd still,180
k07-176-04.png,ok,love and want him. There are,180
k07-176-05.png,ok,sides to me you'll never know.,176
k07-176-06.png,ok,Don't you feel guilty living with,176
k07-176-07.png,ok,me? Often! Don't you? Mary had,173
k07-176-08.png,ok,married her bill broker some time,176
k07-176-09.png,ok,ago and he now shuddered when he,173
k07-176-10.png,ok,remembered the clinical weekends,173
k07-176-11.png,ok,he used to spend with her.,173
k07-185-00.png,ok,He often used to try to imagine,180
k07-185-01.png,ok,her reactions if he had once treated,176
k07-185-02.png,ok,"her as he did Charlie, but his",180
k07-185-03.png,ok,imagination failed. The efficient,180
k07-185-04.png,ok,little Mary would probably have,176
k07-185-05.png,ok,called it a shocking waste of time,176
k07-185-06.png,err,and told him to get down to,173
k07-185-07.png,err,"business! Charlie, who was perfectly",176
k07-185-08.png,ok,at home at all sorts of artistic,173
k07-185-09.png,ok,"circles, had amongst others wangled",173
k07-185-10.png,ok,him a membership ticket for a,176
k07-185-11.png,err,small club for artists only.,173
l01-000-00.png,err,He did well. He got in touch with,182
l01-000-01.png,err,the woman Pete was passing off as his,182
l01-000-02.png,ok,mother. Starmouth managed to,182
l01-000-03.png,ok,win her confidence. It seems that,182
l01-000-04.png,ok,"she was an honest enough woman,",182
l01-000-05.png,err,only her mind wasn't as clear as,182
l01-000-06.png,ok,it could have been. She showed,182
l01-000-07.png,ok,him photographs. He found out,182
l01-000-08.png,err,that the name of her house - Grand,182
l01-000-09.png,err,Greve - was taken from a bay,182
l01-000-10.png,ok,in one of the Channel Islands.,182
l01-007-00.png,ok,"One of the small ones. Sark, that's it. The Caxtons",160
l01-007-01.png,ok,used to have their holidays there. Starmouth went,162
l01-007-02.png,ok,there. He dug out some people who remembered,164
l01-007-03.png,ok,the family. In the end he pieced it all together.,164
l01-007-04.png,ok,The Caxtons had two boys - Michael and Derek.,162
l01-007-05.png,err,Pete first met them at school.,162
l01-016-00.png,err,"It was a good school I sent him to, one of the best.",167
l01-016-01.png,ok,He was a boarder. He could always turn on the,170
l01-016-02.png,ok,charm when it suited him. The whole family,171
l01-016-03.png,ok,came to like him. The real Michael - he was the,170
l01-016-04.png,ok,same age as my son - died of pleurisy when he,168
l01-016-05.png,ok,was eighteen. Soon after that Pete staged his,168
l01-016-06.png,ok,drowning.,169
l01-023-00.png,ok,He was always a smooth liar. He invented some,167
l01-023-01.png,ok,plausible story or other and threw himself on,166
l01-023-02.png,err,the Caxtons' generosity. They accepted him as a,166
l01-023-03.png,ok,kind of substitute for the boy they had lost.,166
l01-023-04.png,ok,Outside the family he began to pass himself,163
l01-023-05.png,err,off as Michael Caxton. The father was well-off,163
l01-023-06.png,err,and easy-going. He was easy meat for Pete.,166
l01-030-00.png,ok,He sponged off him until he died,182
l01-030-01.png,ok,just after the war. Then Pete had to,182
