Image,Transcription,Length
115_086_001_02_27.png,Each Prisoner shall be constantly supplied,42
115_086_001_02_28.png,"with a separate bed and bedding of sufficient warmth , & kept in",64
115_086_001_02_29.png,a state of constant cleanliness  ; clean sheeting or blanketing being,69
115_086_001_02_30.png,supplied to each at least once in every month .,47
115_086_003_02_01.png,Art.17 . In case of Escape the said Jeremy Bentham,50
115_086_003_02_02.png,and his said Successors shall respectively be made Debtors,58
115_086_003_02_03.png,in their quarterly account to the amount of  £50 for every instance,67
115_086_003_02_04.png,"of such escape , irresistible violence from without excepted :  pro-",68
115_086_003_02_05.png,-vided that they shall be made Creditors to the like amount in,62
115_086_003_02_07.png,Art.18 . The life of each Prisoner is to be insured by the,58
115_086_003_02_08.png,said Jeremy Bentham and his Successors at the rate of  £100 a,61
115_086_003_02_09.png,head for a proportionable premium to be paid by the said,56
115_086_003_02_10.png,Lords Commissioners and their Successors as follows . A compu-,62
115_086_003_02_11.png,-tation shall be formed of the number of deaths that may be,59
115_086_003_02_12.png,expected to take place among the Prisoners in the course of,59
115_086_003_02_13.png,each year out of the said number of a thousand Prisoners,56
115_086_003_02_14.png,"living at the commencement of such year  , taking for the",57
115_086_003_02_16.png,standard the annual proportion of the deaths at the end of,58
115_086_003_02_17.png,a year to that of persons living at the commencement of the,59
115_086_003_02_18.png,"said year , according to the London Bills of Mortality , and",60
115_086_003_02_19.png,' the calculations thereon grounded by the late Rev : d Dr Price .,66
115_086_003_02_20.png,"Such computation being made , the said Jeremy Bentham &",55
115_086_003_02_21.png,his Successors shall at the end of each year be on the one,58
115_086_003_02_22.png,hand be made Creditors to the amount of  £100 for every death,61
115_086_003_02_23.png,which in the course of the said year might according to such,60
115_086_003_02_24.png,computation have been expected to take place among the said,59
115_086_003_02_25.png,"Prisoners , and on the other hand Debtors to the said amount",60
115_086_003_02_26.png,of  £100 for every death which within the said period shall,59
115_086_003_02_27.png,"actually have taken place . As for example , suppose the number",63
115_086_003_02_28.png,of deaths expected to have taken place at the end of the year,61
115_086_003_02_29.png,to be to the number of persons living at the commencement,57
115_086_003_02_30.png,"of the said year as 1 to 25 , this for the said intended number",63
115_086_004_02_01.png,of 1000 Prisoners will make 40 deaths :   £4000 then will be,60
115_086_004_02_02.png,the sum which the said intended Governor will annually,54
115_086_004_02_03.png,be made Creditor for upon the supposition of his receiving,58
115_086_004_02_04.png,the said number of 1000 Prisoners :  and as he will be made,59
115_086_004_02_05.png,Debtor to the said amount of  £100 for every one which du-,58
115_086_004_02_06.png,"-ring the said period shall actually have died , it follows that",64
115_086_004_02_07.png,"if 40 , as expected , shall have died , neither more nor less , he",66
115_086_004_02_08.png,"will have nothing either to receive or to pay :  if , instead of",64
115_086_004_02_09.png,"40 , 41 , then he will have to pay to the amount of  £100 ; if",62
115_086_004_02_10.png,"instead of 40 , 39 , then he will have to receive to the said am-",65
115_086_004_02_11.png,-ount . But  £4000 for 1000 Prisoners is the same proportion,60
115_086_004_02_12.png,as  £4 for 1 Prisoner :  it follows therefore that according to,63
115_086_004_02_13.png,"the above computation ,  £4 will be the premium for which such",62
115_086_004_02_14.png,intended Governor will be to be made Creditor on account,56
115_086_004_02_15.png,of any individual Prisoner on the day which delivered to his,60
115_086_004_02_16.png,"charge , on condition of his being made Debtor to the amount",60
115_086_004_02_17.png,of  £100 in the event of such Prisoner ' s dying in his custody,63
115_086_004_02_18.png,within the compass of a year reckoning from the said day :,58
115_086_004_02_19.png,and so in proportion for any term less than a year,50
115_086_004_02_20.png,Moreover in case of any dispute touching the amount of,54
115_086_004_02_21.png,such premium or the payment of the said eventual head-,54
115_086_004_02_22.png,-money of  £100 according to the rate of calculation herein,59
115_086_004_02_23.png,"above fixed , the same shall be settled by arbitration as above .",65
115_086_004_02_24.png,To secure to each Prisoner being able to work an,48
115_086_004_02_25.png,honest and sufficient livelyhood at all times after the expira-,63
115_086_004_02_26.png,"-tion of his term , it is moreover agreed that , on the dis-",60
115_086_004_02_27.png,"-charge of every such Prisoner  , or at any subsequent",54
115_086_004_02_28.png,"period , the said intended Governor and his said Successors",59
115_086_004_02_29.png,shall on the application of such Prisoner  ( he being able to,61
115_087_001_02_01.png,work )  engage such Prisoner as an hired Servant by the year,60
115_087_001_02_02.png,paying him at the rate of not less than 1S a day exclusive of,61
115_087_001_02_03.png,lodging washing and firing  :  1/3 of which allowance of 1S a day,65
115_087_001_02_04.png,may be retained by such Governor for payment of necessary,57
115_087_001_02_05.png,"cloathing furnished by him to the said Prisoner , untill the",60
115_087_001_02_06.png,amount thereof not exceeding  £3 shall have been discharged .,61
115_087_001_02_07.png,Art.20 . To bind the attention of the said Jeremy,49
115_087_001_02_08.png,Bentham and his said Successors the more forcibly to the,56
115_087_001_02_09.png,reformatory part of the management of the said intended,55
115_087_001_02_10.png,Penitentiary House and even make amends in most instances,57
115_087_001_02_11.png,"for any accident of its failure , it is moreover agreed that in",63
115_087_001_02_12.png,the event of any such Prisoner ' s committing any felony after,62
115_087_001_02_13.png,"his discharge , there shall be paid by the said Jeremy",54
115_087_001_02_14.png,"Bentham or his said Successors , on the conviction of such",58
115_087_001_02_15.png,"Felon , a sum of money applicable to the indemnification of",59
115_087_001_02_16.png,"the party or parties damnified by such felony , encreasing",58
115_087_001_02_17.png,according to the number of years during which such felon,56
115_087_001_02_18.png,shall have been under the care of the said intended Governors :,63
115_087_001_02_19.png,to wit a sum equal in amount to the damage by the injury,56
115_087_001_02_20.png,"from such felony , except that the same shall not exceed  £5 ,",62
115_087_001_02_21.png,should such felon have been one full year under the care of such,64
115_087_001_02_22.png,"intended Governors ;  £10 , if two years ;  £15 , if three years ;  £20 ,",73
115_087_001_02_23.png,"if four years :   £25 , if five years and upwards :  such sums to",65
115_087_001_02_24.png,be paid to any person or persons in whose favour a Certificate,62
115_087_001_02_25.png,to such purpose shall have been granted by the Court before,59
115_087_001_02_26.png,whom such conviction shall have taken place . Provided,54
115_087_001_02_27.png,that if one such Felon shall so have been convicted of divers,61
115_087_002_02_01.png,"felonies , the sums payable on account thereof shall not in the",63
115_087_002_02_02.png,whole exceed the several utmost sums respectively above limited,63
115_087_002_02_03.png,Art 21 . To keep the management of the said intended,52
115_087_002_02_04.png,Penitentiary Establishment the more constantly and effectually,62
115_087_002_02_05.png,"under the eye of Justice , it is hereby also agreed that the said",65
115_087_002_02_06.png,first intended Governor and his said Successors shall on the,60
115_087_002_02_07.png,first day of every term by themselves respecttively or their,60
115_087_002_02_08.png,sufficient Deputy present to the Court of King ' s Bench a,58
115_087_002_02_09.png,"Report , exhibiting in detail the whole state , moral and",57
115_087_002_02_10.png,medical of the establishment  :  together with the economical,61
115_087_002_02_11.png,"state thereof , at least in so far as the Public on behalf of",61
115_087_002_02_12.png,the Prisoners is interested therein  :  and moreover that,57
115_087_002_02_13.png,they shall also by such Deputy or if thereto ordered or re-,59
115_087_002_02_14.png,"-quired by the Court in person , then and there , as well as on",63
115_087_002_02_15.png,any other day or days on summons from the Court or in,53
115_087_002_02_16.png,"Vacation time from any Judge thereof , full , true , and perfect",64
115_087_002_02_17.png,answer make to all such questions as shall be put to them,57
115_087_002_02_18.png,"in relation thereto , not only on the part of the Court or",58
115_087_002_02_19.png,"Officer of the Crown , but by leave of the Court on the part of",63
115_087_002_02_20.png,any other person whatsoever .,29
115_087_002_02_21.png,Art . 22 . And Whereas by a Report made to the,46
115_087_002_02_22.png,Honourable the House of Commons by a Committee of the,53
115_087_002_02_23.png,"said House , and dated the twenty second day of March 1784",58
115_087_002_02_24.png,it appears that according to the first estimates made by,56
115_087_002_02_25.png,Mess : rs Blackburn and Hardwick Architects of the expence,58
115_087_002_02_26.png,of erecting Penitentiary Houses fit for the reception of 900,60
115_087_002_02_27.png,Prisoners according to the plan prescribed by the Statute,57
115_087_002_02_28.png,"of the 19th of his Majesty Chapter 74 , the same would",54
115_087_003_02_01.png,"have amounted to the sum of £210,352 , making for the said",58
115_087_003_02_02.png,"hereby intended number of 1000 Prisoners the sum of £233,724, ,",63
115_087_003_02_04.png,"8,,10 1/2  ; and according to the reduced estimate afterwards made",66
115_087_003_02_05.png,by the said Architects would for the said number of 1000 have,61
115_087_003_02_07.png,"amounted to £183,652,,4,,5 1/4 , exclusive of the expences of",61
115_087_003_02_08.png,fitting up and stocking the said Establishment  ; all which,59
115_087_003_02_09.png,"expences together  , considering the usual and almost unavoi-",61
115_087_003_02_10.png,"-dable difference between estimated and actual expence  , could",63
115_087_003_02_11.png,"not reasonably be reckoned at less than £215,000 in the",55
115_087_003_02_12.png,"whole ; insomuch that the said Jeremy Bentham , whensoever",58
115_087_003_02_13.png,he shall have fulfilled the present agreement in relation to,60
115_087_003_02_14.png,"the said intended Establishment  , including the fitting up",59
115_087_003_02_15.png,"and stocking of the same , may reasonably be computed to",56
115_087_003_02_16.png,"have saved to the public to the amount of £200,000 out of the",61
115_087_003_02_17.png,"said £215,000 at the least And Whereas the sum of £15,000  ( be-",64
115_087_003_02_18.png,"-ing all that will remain of the said allowed sum of £27,000 after",66
115_087_003_02_19.png,"setting apart the sum of £12,000 for the maintenance of the said",64
115_087_003_02_20.png,thousand Prisoners for one year )  is not by any means a suffi-,63
115_087_003_02_21.png,"-cient allowance for the expence of building  , fitting and stocking",68
115_087_003_02_22.png,as aforesaid but only a partial allowance towards the same the,62
115_087_003_02_23.png,bulk of the expenditure necessary for the same being accordingly,64
115_087_003_02_24.png,"made up or to be made up by and out of the private fortune ,",60
115_087_003_02_25.png,or saved by the ingenuity of the said Jeremy and the said Sa-,61
115_087_003_02_26.png,-muel Bentham or one of them And Whereas if such Buildings,58
115_087_003_02_27.png,Improvements and Stock were not to be the property of the,57
115_087_003_02_28.png,said intended Managers the encouragement necessary to induce,60
115_087_003_02_29.png,them to contribute by their own money to the improvement,56
115_087_003_02_30.png,of the said Establishement would be in great measure,52
115_087_004_02_01.png,"wanting  , And Whereas on the other hand the fee simple of",58
115_087_004_02_02.png,the said piece of Ground will when purchased be according to,60
115_087_004_02_03.png,the provision of the said Statute vested in some Feoffee appoint,64
115_087_004_02_04.png,-ed for that purpose by the King ' s Majesty his Heirs or,57
115_087_004_02_05.png,"Successors , which Feoffee after the decease of the Survivor of the",67
115_087_004_02_06.png,said Jeremy and Samuel Bentham under the powers of the,54
115_087_004_02_07.png,said Act might if some provision were not herein & hereby,57
115_087_004_02_08.png,made to the contrary take possession of the whole Establishment,63
115_087_004_02_09.png,and so occupy or dispose of the same as to deprive the legal,60
115_087_004_02_10.png,representatives of the said Jeremy and the said Samuel Ben-,59
115_087_004_02_11.png,-tham of all benefits from the said Buildings Improvements,58
115_087_004_02_12.png,and Personal Estate _ Now therefore it is hereby declared and,61
115_087_004_02_13.png,agreed that upon the decease of the Survivor of the said Je-,60
115_087_004_02_14.png,-remy and the said Samuel Bentham if there shall be any,55
115_087_004_02_15.png,person duly appointed by his Majesty as Feoffee to stand seized,63
115_087_004_02_16.png,of the premisses at and from the term of such decease then,58
115_087_004_02_17.png,such Feoffee shall stand seized of the said real Estate and pos-,64
115_087_004_02_18.png,-sessed of the said Stock and other personal Estate occupied with,65
115_087_004_02_19.png,the same in trust to permit the same to be occupied and,55
115_087_004_02_20.png,enjoyed by the Devisee or Devisees of such Survivor as,54
115_087_004_02_21.png,aforesaid and in default of such Devisee or Devisees then,57
115_087_004_02_22.png,by the Executor or Executors Administrator or Administrators,60
115_087_004_02_23.png,"of , or person or persons intitled to take out Administration to ,",66
115_087_004_02_24.png,"the personal Estate of such Survivor as aforesaid , untill due",62
115_087_004_02_25.png,satisfaction shall have been made to the Estate of such Survi-,62
115_087_004_02_26.png,-vor as well for the value of the said Buildings and other,58
115_087_004_02_27.png,irremoveable improvements of every kind made in or upon,55
115_087_004_02_28.png,the said Land or any part thereof as for the moveable,53
115_087_004_02_29.png,stock remaining thereon and occupied therewith  :  And in,57
115_087_004_02_30.png,"default of such Feoffee so appointed , such seizin and possession",65
115_088_001_02_01.png,as aforesaid shall remain and continue in such legal representatives,68
115_088_001_02_02.png,or persons intitled to take out Administation as aforesaid :,60
115_088_001_02_03.png,And all such allowances as under the terms of this agreement,60
115_088_001_02_04.png,"were made or to have been made to such Survivor , for or on account",67
115_088_001_02_05.png,"of the maintenance of the said Establishment , shall during the",63
115_088_001_02_06.png,same period continue to be made unto the person or persons so,61
115_088_001_02_07.png,seized and possessed as aforesaid :  the value of such Buildings,64
115_088_001_02_08.png,"Improvements and Stock to be settled by two referees , one to be",64
115_088_001_02_09.png,appointed by the Lords Commissioners of the Treasury or their,61
115_088_001_02_10.png,Successors the other by the person or persons so seized and pos-,64
115_088_001_02_11.png,"-ssessed or intitled so to be as aforesaid , with power to appoint",66
115_101_001_02_01.png,To all to whom these presents shall come greeting,49
115_101_001_02_02.png,Whereas in and by the Statute passed on the se-,47
115_101_001_02_03.png,-venth day of July in the year of our Lord one thousand,55
115_101_001_02_04.png,seven hundred and ninety four and of his Majesty ' s,52
115_101_001_02_05.png,reign the thirty fourth intitled An Act for erecting a,54
115_101_001_02_06.png,Penitentiary House or Houses for confining and em-,50
115_101_001_02_07.png,the Lord High Treasurer or,26
115_101_001_02_08.png,"-ploying Convicts , power is given to the Commissi-",51
115_101_001_02_09.png,-oners of the Treasury for the time being to fix up-,52
115_101_001_02_10.png,-on a proper spot of ground upon which shall be,47
115_101_001_02_11.png,erected one or more Penitentiary House or Houses,48
115_101_001_02_12.png,for the purpose of confining and employing,42
115_101_001_02_13.png,in Hard Labour such Convicts as shall be re-,44
115_101_001_02_14.png,-moved thither by order of his Majesty his Heirs,48
115_101_001_02_15.png,or Successors under the powers therein mentioned,48
115_101_001_02_16.png,to wit either upon a certain piece or pieces of,47
115_101_001_02_17.png,ground therein and herein after described or upon,49
115_101_001_02_18.png,any other as convenient and proper spot of ground,49
115_101_001_02_19.png,"situated and circumstanced as therein mentioned ,",49
115_101_001_02_20.png,as also when such spot shall have been so fixed,47
115_101_001_02_21.png,upon to appoint a ffeoffee or ffeoffees to treat for the,56
115_101_001_02_22.png,absolute purchase in fee simple of the same and,47
115_101_001_02_23.png,and from June to June to appoint others in the stead of those who shall die or resign,85
115_101_001_02_24.png,to accept a conveyance thereof And it is thereby,48
115_101_001_02_25.png,enacted and declared that the inheritance in fee,48
115_101_001_02_26.png,simple of such piece or pieces of ground with the,49
115_101_001_02_27.png,appurtenances shall be vested in and that the,45
115_101_001_02_28.png,same shall be convey ' d and assured to such ffeoffee,53
115_101_001_02_29.png,or ffeoffees when so appointed to the use of such ffeof-,56
115_101_001_02_30.png,-fe or feoffees and his or their successors for ever,52
115_101_002_01_02.png,to which intent the said ffeoffee or ffeoffees for the,54
115_101_002_01_03.png,time being is and are thereby made & declared,45
115_101_002_01_04.png,to be a Corporation Sole or a Corporation aggregate,51
115_101_002_01_05.png,as the case shall happen to be for the special pur-,51
115_101_002_01_06.png,-pose of being capable to take and hold in perpe-,49
115_101_002_01_07.png,-tual succession such piece or pieces of ground with,52
115_101_002_01_08.png,all buildings and erections thereon and other the,49
115_101_002_01_09.png,"appurtenances thereto belonging or to belong , for",50
115_101_002_01_10.png,the use and purposes of the said Act Now,40
115_101_002_01_11.png,know ye that for the accomplishment of the,42
115_101_002_01_13.png,good purposes and by the said Act declared and,46
115_101_002_01_14.png,in pursuance of the powers therein and thereby,46
115_101_002_01_15.png,to us committed it hath seemed good to us the Com-,50
115_101_002_01_16.png,-missioners of his Majesty ' s Treasury to fix and we,53
115_101_002_01_17.png,do accordingly by these presents fix upon the spot,50
115_101_002_01_18.png,of ground at Battersea Rise in the County of Surry,50
115_101_002_01_19.png,in the said Act and herein after particularly,45
115_101_002_01_20.png,described as the spot upon which shall be erected,49
115_101_002_01_21.png,the said Penitentiary House or Houses namely up-,48
115_101_002_01_22.png,-on the spot the value whereof is in and by the,47
115_101_002_01_23.png,said Act mentioned as having upon the tenth day,47
115_101_002_01_24.png,of September one thousand seven hundred and,43
115_101_002_01_25.png,eighty two by a Special Jury of the County of Surry,51
115_101_002_01_26.png,duly summoned and impanelled as therein men-,44
115_101_002_01_27.png,-tioned been by the verdict of the said Jury as-,48
115_101_002_01_28.png,-sessed at the sum of six thousand six hundred,46
115_101_002_01_29.png,"pounds , and which in the verdict of the said jury ,",52
115_101_003_02_01.png,"as in and by the said Act recited , is described as con-",56
115_101_003_02_02.png,- taining and consisting of the several pieces of ground,56
115_101_003_02_03.png,or parcels following that is to say All that piece or,53
115_101_003_02_04.png,parcel of Garden Ground in the occupation of Henry,50
115_101_003_02_05.png,"Brown , containing by admeasurement , seven acres",49
115_101_003_02_06.png,"three roads and six perches , be the same more or less ,",56
115_101_003_02_07.png,and bounded on the North by lands in the occupa-,48
115_101_003_02_08.png,-tion of Robert Moseley and other lands in the occupa-,54
115_101_003_02_09.png,"-tion of Thomas Rhodes , and on the East , on part by a",55
115_101_003_02_10.png,road leading out of the road from London to Wands-,50
115_101_003_02_11.png,"-worth , to and from Battersea , and in other part on",53
115_101_003_02_12.png,lands and buildings in the occupation of Robert,47
115_101_003_02_13.png,"Death , and on the South , by the turnpike road lead-",53
115_101_003_02_15.png,"-ing from London to Wandsworth  , and on the West , by",54
115_101_003_02_16.png,lands in the occupation of the said Robert Mose-,48
115_101_003_02_17.png,-ley ; and also of all that piece or parcel of Garden,53
115_101_003_02_18.png,Ground in the occupation of the said Robert Mose-,49
115_101_003_02_19.png,"-ley , containing by admeasurement , nineteen acres",51
115_101_003_02_20.png,"and eighteen perches , be the same more or less , and",53
115_101_003_02_21.png,bounded on the North by lands in the occupation of,50
115_101_003_02_22.png,"the said Thomas Rhodes , and on other part , by lands",53
115_101_003_02_23.png,"in the occupation of the said Henry Brown , on the",50
115_101_003_02_24.png,"South , on part by lands in the occupation of the",49
115_101_003_02_25.png,"said Henry Brown , and by the turnpike road lead-",49
115_101_003_02_26.png,"-ing from London to Wandsworth , and on the West ,",50
115_101_003_02_27.png,on part by the said road leading out of the said,48
115_101_003_02_28.png,"road form London to Wandsworth , to and from",44
115_101_003_02_29.png,"Battersea , and on other parts thereof , by the several",55
115_101_004_02_01.png,gardens belonging and adjoining to four several cotta-,54
115_101_004_02_02.png,-ges or tenements now in the several occupations of,51
115_101_004_02_03.png,"William Cripps , William Bradford , William Newman",50
115_101_004_02_04.png,"James Meredith , and Robert Jones ; and also of all",51
115_101_004_02_05.png,that other piece or parcel of Garden Ground in the,50
115_101_004_02_06.png,"occupation of Elizabeth Wood , containing by admeasure-",55
115_101_004_02_07.png,"-ment , eighteen acres and eight perches , be the same",54
115_101_004_02_08.png,"more or less , bounded on the North by lands in the",51
115_101_004_02_09.png,"occupation of the said Robert Moseley , on the East",51
115_101_004_02_10.png,"by lands in the occupation of Edward Wellers,and",48
115_101_004_02_11.png,"the said Thomas Rhodes , on the South by lands",46
115_101_004_02_12.png,"in the occupation of the said Robert Moseley ,",46
115_101_004_02_13.png,and on the West by the said road leading to,43
115_101_004_02_14.png,and from Battersea ; and also of all those three,48
115_101_004_02_15.png,pieces or parcels of meadow and pasture ground in,49
115_101_004_02_16.png,"the occupation of the said Edward Wellers , contain-",52
115_101_004_02_17.png,"-ing together , by admeasurement , seven acres two",50
115_101_004_02_18.png,"roods and fourteen perches , be the same more or",48
115_101_004_02_19.png,"less , bounded on the West in part by lands in the",50
115_101_004_02_20.png,"occupation of the said Robert Moseley , on the",46
115_101_004_02_21.png,North & North East in part by the said road lead-,49
115_101_004_02_22.png,"-ing to and from Battersea , and in other parts there-",54
115_101_004_02_23.png,"-of by a Common Field called Brumlands , in",43
115_101_004_02_24.png,"the occupation of Fears and others ,",36
115_101_004_02_25.png,on the East by the said road leading to and from,48
115_101_004_02_26.png,"Battersea , on the South by lands in the occupation",51
115_101_004_02_27.png,"of the said Thomas Rhodes and Elizabeth Wood ,",46
115_101_004_02_28.png,and on the West by lands in the occupation of the,49
115_102_001_02_01.png,said Robert Moseley and Elizabeth Wood ; and also,49
115_102_001_02_02.png,of all those three other pieces or parcels of Meadow,52
115_102_001_02_03.png,and Pasture Ground in the occupation of the said,48
115_102_001_02_04.png,"Thomas Rhodes , containing together by admeasure-",49
115_102_001_02_05.png,"-ment , seven acres three roods and eleven perches , be",55
115_102_001_02_06.png,"the same more or less , bounded on the North by",47
115_102_001_02_07.png,"lands in the occupation of the said Edward Wellers ,",52
115_102_001_02_08.png,"on the East by the said road leading to and from Battersea ,",60
115_102_001_02_09.png,on the South by lands in the occupation of,42
115_102_001_02_10.png,"the said Henry Brown , and on the West by lands",47
115_102_001_02_11.png,in the occupation of the said Robert Moseley and,48
115_102_001_02_12.png,Elizabeth Wood ; and also of all those four pieces or,53
115_102_001_02_13.png,"parcels of Garden Ground , Meadow and Pasture ,",47
115_102_001_02_14.png,"in the occupation of the said Robert Moseley , con-",51
115_102_001_02_15.png,"-taining together , by admeasurement  , eighteen acres",54
115_102_001_02_16.png,"three roods and twenty-three perches , be the same",50
115_102_001_02_17.png,"more or less , bounded on the South by lands in",47
115_102_001_02_18.png,"the occupation of the said Elizabeth Wood , on the",50
115_102_001_02_19.png,West and North by the said road leading to and,46
115_102_001_02_20.png,"from Battersea near York Place , and on the",43
115_102_001_02_21.png,"East by lands in the occupation of Ann West Widow ,",51
115_102_001_02_22.png,and the said Edward Wellers ; all which said se-,48
115_102_001_02_23.png,"-veral pieces or parcels of Garden Ground , Meadow ,",52
115_102_001_02_24.png,"and Pasture  , adjoin to each other,and do contain in",53
115_102_001_02_25.png,"the whole , by admeasurement , seventy nine acres",49
115_102_001_02_26.png,"and one rood , and are situate , lying , and being , in",55
115_102_001_02_27.png,"the Parish of Battersea aforesaid , in the said",47
115_107_001_01_01.png,Reasons 29 June 1795 .,22
115_107_001_01_02.png,For retaining the article relative to the insuring of,53
115_107_001_01_03.png,the lives of the Prisoners .,28
115_107_001_01_05.png,Principle will be found to concur with precedent in recommend,61
115_107_001_01_06.png,Under the article the Governor gets a small annual pre-,55
115_107_001_01_07.png,-mium for every prisoner kept alive  :  paying for every one,60
115_107_001_01_08.png,who dies a heavy fine  ; and this without proof of deliquency,61
115_107_001_01_09.png,or possibility of evasion .,27
115_107_001_01_10.png,The nature of things does not afford another expedient,54
115_107_001_01_11.png,of equal efficacy for effecting that intimacy of union between,62
115_107_001_01_12.png,between interest and duty the want of which has been the,56
115_107_001_01_14.png,sole and universally acknowledged of the miseries and,53
115_107_001_01_15.png,abuses which have been so notoriously prevalent in prisons .,60
115_107_001_01_16.png,It applies to this purpose the united powers of,47
115_107_001_01_17.png,"reward and punishment , without the expence of the",50
115_107_001_01_18.png,one or the hardship of the other  :  at the same time,53
115_107_001_01_19.png,"that , so far as punishment is concerned  , it produces its",59
115_107_001_01_20.png,effect with that degree of certainty with which nothing,55
115_107_001_01_21.png,that goes by that name and is administered as such,50
115_107_001_01_22.png,can ever be attended with . Legal penalties can attack only,59
115_107_001_01_23.png,"upon specific acts  :  upon the wounding  , starving or poi",59
115_107_001_01_24.png,soning men outright .  _  They afford very little security,58
115_107_001_01_25.png,against destructive habits  :  against the being killed by,58
115_107_001_01_26.png,inches or by neglect  :  worn out by want of rest or nou-,57
115_107_001_01_27.png,-rishment  :  poisoned by bad provisions or unwholesome,55
115_107_001_01_28.png,trades and occupations .,24
115_107_002_01_01.png,The publicity which for the benefit of the service,50
115_107_002_01_02.png,the intended first Governor is so anxious to establish,54
115_107_002_01_03.png,must of course be attended with the personal inconven-,54
115_107_002_01_04.png,-ience of exposing his management to a,38
115_107_002_01_05.png,proportionable multitude of complaints . Innocence,50
115_107_002_01_06.png,will be a sufficient protection against specific charges :,58
115_107_002_01_07.png,but against superficial prejudices & vague imputations,54
115_107_002_01_08.png,it will be a matter of no small use & comfort to,48
115_107_002_01_09.png,him to be provided with a short answer such as,46
115_107_002_01_10.png,the provision in question and nothing else can,46
115_107_002_01_11.png,enable him to give .,20
115_107_002_01_12.png,II . On the ground of precedent  _,34
115_107_002_01_13.png,"By the Slave Trade Act of the last Session ,",44
115_107_002_01_14.png,premiums are given as well to the Master as to the,50
115_107_002_01_15.png,Surgeon of Slave Ships for the purpose of ensuring,50
115_107_002_01_16.png,the good treatment of the Slaves during the voyage  :,53
115_107_002_01_17.png,"if no more deaths than 2 , to the Master £100  , to",51
115_107_002_01_18.png,"the Surgeon £50  :  if no more than 3 , to the Master",53
115_107_002_01_19.png,"£50  , to the Surgeon £25 :  and though the trade is a",54
115_107_002_01_20.png,"trade carried on on the account of individuals , the",52
115_107_002_01_21.png,allowance is at the expence of Government .,43
115_107_002_01_22.png,The same principle has lately been applied by,45
115_107_002_01_23.png,Administration of its own accord to the very case of,52
115_107_002_01_24.png,Convicts for the purpose of ensuring good treatment,51
115_107_002_01_25.png,to them during their voyage to the place of,43
115_107_003_01_01.png,The date of Mr Bentham ' s Proposal of which the,48
115_107_003_01_02.png,"article in question forms a part , is considerably prior",56
115_107_003_01_03.png,to the application made of it in both those instances .,55
115_107_003_01_04.png,Seeing it universally approved and applauded in these,53
115_107_003_01_05.png,instances it would be matter of no small mortification,54
115_107_003_01_06.png,to him to find it rejected in an instance in which at,53
115_107_003_01_07.png,his own risk he has shewn so much anxiety to see it,51
115_107_003_01_08.png,introduced . Should the Inventor of this species of,51
115_107_003_01_09.png,security be debarred the faculty of purchasing for,50
115_107_003_01_10.png,valuable consideration a premium which so many,46
115_107_003_01_11.png,others in similar situations are called upon to receive,55
115_107_003_01_12.png,"gratis , it would be a modern instance of the Sic vos",53
115_107_003_01_13.png,"non vobis  , and surely rather an extraordinary one .",53
115_107_003_01_14.png,Will it be seriously apprehended that under the,47
115_107_003_01_15.png,influence of such a preservative Prisoners may not,50
115_107_003_01_16.png,die fast enough in the Prison  ?  Should no mortal,50
115_107_003_01_17.png,ever die there Government know the worst :  two or three,56
115_107_003_01_18.png,thousand a year is not too much to pay for a receipt,52
115_108_001_01_01.png,Mr . Ford ' s Observations upon a Contract between the,54
115_108_001_01_02.png,Lords of His Majesty ' s Treasury & Jer :  Bentham Esqre .,58
115_108_001_01_03.png,"for building a penetentiary House , &c &c  _",44
115_108_001_01_04.png,The Title proposed by Mr . Bentham of,37
115_108_001_01_05.png,Panopticon is in every respect obviously,40
115_108_001_01_06.png,objectionable  _  The word in the Act of,40
115_108_001_01_07.png,"Parliament is  "" penitentiary House ""  , which had",50
115_108_001_01_08.png,better be retained .  _,23
115_108_001_01_09.png,Instead of having an Estimate made,34
115_108_001_01_10.png,of the encreased prices of sundry Articles,42
115_108_001_01_11.png,"since March 1793 , when the proposals by",40
115_108_001_01_12.png,"Mr . Bentham were delivered , it will be better",47
115_108_001_01_13.png,"to fix the Sum at £30,000  . _",30
115_108_001_01_14.png,"The words  "" wholesome Food ""  should be",40
115_108_001_01_15.png,"explained specifically , & this may be done",43
115_108_001_01_16.png,"without injuring the principle , upon which",43
115_108_001_01_17.png,"Mr . B . intends to act , as he may enumerate",45
115_108_001_01_18.png,"a number of different sorts of food , and",41
115_108_001_01_19.png,"particularize those kinds , which he means to",45
115_108_001_01_20.png,"supply the persons under his Care with ,",40
115_108_001_01_21.png,provided any Alteration in their Diet,37
115_108_001_01_22.png,becomes necessary for the purpose of inforcing,46
115_108_001_01_23.png,"amendment &c , but to leave the matter",38
115_108_001_01_24.png,entirely open under the general Words,37
115_108_001_01_25.png,""" Wholsome Food ""  would be reposing too great",46
115_108_001_01_26.png,"a discretion in any Government , who is not",43
115_108_001_01_27.png,"only irremoveable , according to the Contract ,",47
115_108_002_01_01.png,but whose Successor is so .,27
115_108_002_01_02.png,The Insurance as now proposed by Mr . B .,41
115_108_002_01_03.png,would be infinitely too disadvantageous to the,46
115_108_002_01_04.png,"public , the Major part of those that die within",48
115_108_002_01_05.png,the Bills of Mortality are within the Age of,44
115_108_002_01_06.png,"10 years , & Mr . B . will scarcely have any",44
